Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
3312	-2409.074	-2477.619	68.5453	0.163749	0.0746289	0.0671455	0.0865935	0.108476	0.150083	0.0816222	0.0297648	0.0628734	0.0782097	0.0967091	0.138003	0.0270881	0.0163197	0.00897025	0.0648637	0.0291169	0.16137	0.048571	0.0154109	0.0345497	0.0164235	0.0292757	0.0359174	0.0229366	0.0356259	0.00144575	0.035795	0.0205443	0.0758088	0.00136093	0.00820396	0.0309014	0.00748659	0.0283166	0.0116465	0.219874	0.00428065	0.0102821	0.000827619	0.0169376	0.0487195	0.0542227	0.126364	0.0785251	0.0154312	0.0362344	0.0164212	0.0335377	0.204229	0.0651604	0.385945	1.3582	0.8059197	1.19408	0.165855	0.416351	0.760814	1.31438	2.40182	6.02936	1.299095	1.481637	0.1657598	0.0577219	0.0263069	0.023669	0.0305245	0.0382381	0.0529046	0.0287721	0.0104922	0.0221631	0.0275692	0.0340903	0.0486465	0.00954865	0.00575276	0.00316204	0.0228647	0.0102638	0.0568834	0.0171214	0.0054324	0.0121789	0.00578934	0.0103198	0.012661	0.00808523	0.0125582	0.000509633	0.0126179	0.00724192	0.0267228	0.000479733	0.00289192	0.0108928	0.00263905	0.0099817	0.00410542	0.0775062	0.00150894	0.00362448	0.000291738	0.00597057	0.0171738	0.0191137	0.0445437	0.0276804	0.00543955	0.0127727	0.00578851	0.0118221	0.0719914	0.0229693	0.59704	0.40296	2.836854
3348	-2405.496	-2473.212	67.71614	0.283234	0.141271	0.104595	0.0595134	0.129372	0.173649	0.0699747	0.0323717	0.128208	0.0747033	0.127299	0.266036	0.0550982	0.0211799	0.0294102	0.0205453	0.0170994	0.161465	0.0700696	0.0628745	0.0381804	0.0320404	0.0215245	0.034028	0.0247232	0.0262277	0.00883299	0.0414803	0.0412434	0.0707155	0.0217775	0.0735131	0.0264257	0.0216354	0.034041	0.0117904	0.285354	0.00506076	0.0185757	0.00494133	0.0203092	0.0632286	0.0171047	0.0501274	0.00242953	0.0249815	0.0465383	0.0351865	0.038487	0.341343	0.0932387	0.436391	1.32877	0.9769401	1.02306	0.212856	0.470225	0.790252	1.26542	2.12664	4.69801	1.118687	1.047208	0.1915763	0.0786093	0.0392086	0.0290296	0.0165175	0.0359063	0.0481948	0.019421	0.00898452	0.0355832	0.0207333	0.0353309	0.0738361	0.0152921	0.00587831	0.00816259	0.0057022	0.00474581	0.0448133	0.0194473	0.0174503	0.0105967	0.00889256	0.00597395	0.00944422	0.00686173	0.00727931	0.00245153	0.0115125	0.0114468	0.0196266	0.00604419	0.020403	0.00733425	0.00600475	0.00944781	0.00327235	0.0791978	0.00140458	0.00515554	0.00137143	0.00563666	0.0175486	0.00474727	0.0139125	0.000674297	0.00693344	0.0129164	0.00976575	0.0106818	0.094737	0.0258777	0.51153	0.48847	3.603053
3384	-2404.892	-2474.309	69.41661	0.124226	0.0847901	0.0511944	0.097948	0.047752	0.0973453	0.0479492	0.0108985	0.0822741	0.0600613	0.0467437	0.144852	0.0148187	0.0181628	0.00928217	0.0272912	0.00848762	0.0909699	0.021298	0.051594	0.0413362	0.0307741	0.0189527	0.0144759	0.0258923	0.00559241	0.00555688	0.0215127	0.0189583	0.0647113	0.0136358	0.0514206	0.0127913	0.0132135	0.0303855	0.0108503	0.236325	0.00161751	0.00968504	0.00188313	0.00638168	0.0329663	0.0145588	0.0414467	0.0188407	0.0139588	0.0224649	0.0369024	0.0357417	0.193381	0.0375352	0.448725	1.32158	0.826	1.174	0.153066	0.400372	0.751581	1.33053	2.49768	6.53312	1.357117	1.421308	0.1980635	0.0559152	0.0381647	0.023043	0.0440872	0.0214936	0.0438159	0.0215823	0.0049055	0.0370322	0.0270341	0.0210397	0.0651991	0.00667001	0.00817521	0.00417798	0.012284	0.00382035	0.0409463	0.00958642	0.0232229	0.0186058	0.0138517	0.00853079	0.00651572	0.0116543	0.00251719	0.0025012	0.00968304	0.0085333	0.0291271	0.00613759	0.0231448	0.00575746	0.00594749	0.0136768	0.00488382	0.106372	0.000728054	0.00435932	0.000847614	0.00287245	0.0148384	0.00655303	0.0186555	0.00848037	0.00628297	0.0101116	0.0166101	0.0160876	0.0870423	0.0168949	0.587	0.413	2.221688
3420	-2414.77	-2483.753	68.98304	0.117787	0.0945837	0.046737	0.0520373	0.0651022	0.153269	0.0653368	0.00626055	0.100841	0.0552175	0.0653427	0.0716764	0.0252489	0.0245375	0.00913497	0.0372071	0.0384694	0.086313	0.0419648	0.0333383	0.0471413	0.031838	0.0250793	0.00602817	0.0111757	0.0177622	0.00189414	0.0481493	0.00188608	0.0408209	0.0140847	0.0388683	0.0189878	0.0244971	0.0350723	0.00986919	0.238443	0.0144977	0.00432543	0.00117857	0.00610016	0.0251995	0.0172396	0.053397	0.0309239	0.0442537	0.0769382	0.0197912	0.0177021	0.219615	0.089543	0.560642	1.25629	0.8416634	1.158337	0.157134	0.405527	0.754587	1.32523	2.46593	6.36398	1.33815	1.376247	0.2603226	0.0486178	0.0390405	0.0192912	0.021479	0.0268717	0.0632636	0.0269685	0.00258411	0.0416232	0.0227917	0.026971	0.0295852	0.0104218	0.0101281	0.00377056	0.0153577	0.0158787	0.0356267	0.0173214	0.0137608	0.0194581	0.0131415	0.0103518	0.0024882	0.00461291	0.00733156	0.000781827	0.0198742	0.000778499	0.0168493	0.00581363	0.0160433	0.00783741	0.0101115	0.0144765	0.00407362	0.09842	0.00598409	0.00178537	0.000486469	0.00251791	0.0104014	0.00711582	0.0220402	0.0127642	0.0182662	0.0317571	0.00816904	0.00730676	0.0906486	0.0369599	0.579168	0.420832	2.422708
3456	-2409.856	-2478.686	68.82965	0.146394	0.107882	0.0521154	0.0460747	0.111686	0.143775	0.0658719	0.0243456	0.0517696	0.0339619	0.0491121	0.176923	0.0226884	0.0289481	0.00401246	0.0364262	0.0230947	0.107711	0.0357631	0.0450268	0.0190716	0.0331319	0.0154521	0.00613914	0.0341035	0.00974674	0.0067765	0.0257967	0.0148866	0.0427754	0.00308551	0.00895685	0.0220959	0.0232072	0.0367762	0.000561525	0.236729	0.00739675	0.00798664	0.00210337	0.00781985	0.0401515	0.0242607	0.0267612	0.0780935	0.0439591	0.0929965	0.0299241	0.0338208	0.222196	0.0319101	0.342103	1.38377	0.6687002	1.3313	0.166263	0.41685	0.761098	1.31389	2.39895	6.01458	1.29732	1.990877	0.1442142	0.0585047	0.0431139	0.0208274	0.0184133	0.0446342	0.0574583	0.026325	0.00972946	0.0206892	0.0135725	0.0196272	0.0707056	0.00906718	0.0115688	0.00160354	0.0145574	0.00922954	0.0430456	0.0142924	0.0179945	0.00762178	0.0132408	0.00617529	0.00245345	0.0136291	0.00389518	0.00270816	0.0103094	0.0059493	0.0170948	0.00123309	0.00357951	0.00883041	0.00927451	0.0146972	0.000224408	0.0946061	0.00295603	0.00319178	0.000840591	0.00312512	0.0160461	0.00969554	0.0106948	0.0312093	0.0175678	0.0371651	0.0119588	0.0135161	0.0887983	0.0127525	0.66565	0.33435	2.502254
3492	-2418.148	-2486.52	68.37173	0.20141	0.112135	0.139699	0.0718432	0.0577747	0.163447	0.0753664	0.0418259	0.0589394	0.0518627	0.131795	0.191878	0.0415386	0.0367658	0.0155183	0.0501156	0.0421096	0.106316	0.0340418	0.0619484	0.0122139	0.0108878	0.0204501	0.00479554	0.049058	0.0129765	0.00425204	0.0195559	0.0204812	0.0812369	0.00779904	0.0249734	0.0192266	0.00859669	0.0363858	0.00349153	0.325694	0.0242429	0.0149609	0.0248596	0.0293312	0.0550391	0.0332523	0.00531231	0.0754113	0.0810986	0.105071	0.0578579	0.039531	0.181373	0.0381858	0.510765	1.28539	0.8920006	1.107999	0.24988	0.508478	0.809771	1.23492	1.96665	4.00192	1.002733	1.242151	0.2317948	0.0646802	0.0360108	0.0448626	0.0230715	0.0185536	0.052489	0.024203	0.0134319	0.0189276	0.0166551	0.0423244	0.0616193	0.0133396	0.0118069	0.00498352	0.016094	0.013523	0.0341419	0.0109321	0.0198939	0.00392233	0.00349648	0.00656728	0.00154003	0.0157544	0.00416723	0.00136549	0.00628012	0.00657728	0.0260882	0.00250456	0.00801991	0.00617438	0.00276072	0.0116849	0.00112126	0.104592	0.00778531	0.0048045	0.00798335	0.00941933	0.0176751	0.0106786	0.00170598	0.0242174	0.0260438	0.0337423	0.0185803	0.0126949	0.0582457	0.0122629	0.554	0.446	3.113933
3528	-2408.454	-2478.391	69.93718	0.110846	0.0912685	0.0241581	0.0337399	0.0912135	0.153172	0.0300631	0.00277222	0.0463869	0.0390697	0.0818314	0.139186	0.0364169	0.0188498	0.00149681	0.0385808	0.0119548	0.0874768	0.0348519	0.0302484	0.0142214	0.0108742	0.0123753	0.0289857	0.0143178	0.00598825	0.00545039	0.0185107	0.0529667	0.0286026	0.0285988	0.00681969	0.0039551	0.04601	0.03144	0.00989881	0.189039	0.0280114	0.0088466	0.00652352	0.00122021	0.016239	0.0743005	0.00952176	0.0322065	0.0358812	0.0290891	0.215309	0.0145214	0.0349718	0.00635141	0.533075	1.27237	1.0102	0.9897997	0.179302	0.432485	0.769892	1.29888	2.31222	5.57719	1.242727	0.9798053	0.2443943	0.052172	0.0429573	0.0113705	0.0158803	0.0429314	0.0720935	0.0141498	0.0013048	0.0218329	0.0183889	0.0385156	0.0655104	0.0171403	0.00887203	0.000704502	0.0181588	0.00562678	0.0411727	0.0164037	0.014237	0.00669357	0.00511816	0.0058247	0.0136427	0.00673897	0.00281849	0.00256533	0.00871244	0.0249298	0.0134624	0.0134606	0.00320982	0.00186154	0.0216555	0.0147978	0.00465907	0.0889751	0.0131841	0.00416383	0.00307042	0.000574315	0.00764321	0.034971	0.0044816	0.0151586	0.0168882	0.0136913	0.10134	0.0068348	0.0164602	0.00298942	0.4949	0.5051	2.124633
3564	-2400.654	-2469.734	69.08021	0.135118	0.0775556	0.0466245	0.0719421	0.106679	0.22779	0.0763521	0.0260895	0.0897277	0.0467765	0.0618845	0.146807	0.0403022	0.032678	0.00157997	0.0203955	0.0113932	0.0824722	0.0538975	0.0399408	0.0446026	0.0156882	0.0121035	0.0340017	0.0107454	0.0129695	0.00608506	0.0195392	0.0456691	0.0454388	0.0422828	0.00931521	0.00313262	0.0604774	0.0310087	0.00564977	0.212694	0.0410222	0.0103876	0.00418921	0.00395763	0.0544084	0.0500381	0.015694	0.0298214	0.0336931	0.0647822	0.286963	0.00987624	0.0126624	0.0344728	0.507033	1.28756	0.9617201	1.03828	0.191091	0.446128	0.777388	1.28636	2.24151	5.23311	1.196683	1.079607	0.2297122	0.0508082	0.0291631	0.0175321	0.0270522	0.0401142	0.0856552	0.0287105	0.00981037	0.0337401	0.0175893	0.0232703	0.0552037	0.0151547	0.0122878	0.000594111	0.00766928	0.00428418	0.0310118	0.020267	0.0150188	0.0167718	0.00589918	0.00455125	0.0127856	0.00404058	0.00487691	0.00228815	0.00734727	0.0171729	0.0170863	0.0158995	0.00350278	0.00117795	0.0227412	0.0116601	0.00212447	0.0799788	0.0154255	0.00390603	0.00157526	0.00148818	0.0204591	0.0188157	0.00590138	0.0112137	0.0126695	0.0243599	0.107906	0.00371374	0.00476142	0.0129627	0.51914	0.48086	2.659377
3600	-2414.942	-2483	68.05801	0.104194	0.0936984	0.0425275	0.0657896	0.105997	0.146362	0.0652554	0.0317619	0.0923062	0.0491906	0.145023	0.0795384	0.0282029	0.0288893	0.00687189	0.0606787	0.0252123	0.0890494	0.0420163	0.0339917	0.0291964	0.0109241	0.0156469	0.046147	0.0442518	0.0172313	0.00859931	0.0449211	0.0197813	0.0632773	0.0481476	0.00761688	0.00250833	0.0570742	0.0360129	0.0517413	0.345348	0.0308171	0.00861836	0.000753431	0.0073069	0.0604779	0.115725	0.0220273	0.0625681	0.0254912	0.0699487	0.41062	0.0034061	0.0286477	0.0422424	0.361385	1.37253	0.7413171	1.258683	0.169753	0.421095	0.763508	1.30974	2.37476	5.89092	1.282299	1.697901	0.1535914	0.0338993	0.0304846	0.0138362	0.0214045	0.0344859	0.0476185	0.0212307	0.0103337	0.0300316	0.0160041	0.0471829	0.0258777	0.00917576	0.00939907	0.00223576	0.0197417	0.00820277	0.028972	0.0136699	0.0110591	0.009499	0.00355413	0.00509069	0.0150138	0.0143972	0.00560616	0.00279777	0.014615	0.0064358	0.0205871	0.0156647	0.00247814	0.00081608	0.018569	0.0117167	0.0168339	0.112358	0.0100263	0.00280397	0.000245127	0.00237729	0.0196764	0.0376509	0.00716653	0.0203564	0.00829353	0.0227577	0.133594	0.00110817	0.00932048	0.0137435	0.629341	0.370659	3.073631
3636	-2414.901	-2483.495	68.59358	0.135437	0.0962419	0.0383794	0.0709594	0.102418	0.132086	0.10216	0.0372271	0.0819152	0.0635027	0.0873557	0.0553077	0.0153088	0.0262828	0.00196361	0.0265726	0.0238217	0.0929995	0.0588999	0.0242999	0.0380861	0.00479282	0.0114794	0.0422059	0.0213939	0.0027459	0.00543375	0.0238972	0.00779443	0.0612236	0.0205651	0.00378954	0.0324428	0.0231558	0.0549783	0.0235977	0.227285	0.038287	0.01214	0.00982708	0.0117136	0.0410099	0.0995396	0.0123312	0.0181196	0.00808723	0.141094	0.220725	0.000690141	0.0440003	0.024394	0.640632	1.20963	0.7702278	1.229772	0.183049	0.43687	0.772319	1.2948	2.28901	5.46301	1.227771	1.596635	0.3089389	0.0529059	0.037595	0.0149921	0.0277189	0.0400077	0.0515967	0.0399067	0.014542	0.0319986	0.0248061	0.0341238	0.0216049	0.00598009	0.0102668	0.000767047	0.0103801	0.00930548	0.0363284	0.0230081	0.00949228	0.0148776	0.00187222	0.00448419	0.0164869	0.00835709	0.00107263	0.00212259	0.00933497	0.00304474	0.0239158	0.00803335	0.00148031	0.0126731	0.00904537	0.0214762	0.00921796	0.0887845	0.0149561	0.00474224	0.00383876	0.00457567	0.0160197	0.0388832	0.00481696	0.00707805	0.00315912	0.0551157	0.0862219	0.00026959	0.0171878	0.00952901	0.614886	0.385114	2.559966
3672	-2409.216	-2479.218	70.00121	0.144159	0.0713333	0.0406149	0.0478269	0.0607724	0.130231	0.0790828	0.0183403	0.0541006	0.0328874	0.0559569	0.0866855	0.0276089	0.0310796	0.00473496	0.0521707	0.0178803	0.0755227	0.0241817	0.0129403	0.0211376	0.0126274	0.00506531	0.00970652	0.0266371	0.00929623	0.00294615	0.00798591	0.0221289	0.0791157	0.0277806	0.00771841	0.0156654	0.0304516	0.0395835	0.0148861	0.109912	0.0241525	0.00765823	0.0034198	0.0080096	0.0228134	0.0400818	0.0150077	0.0223652	0.00373981	0.0515081	0.13924	0.000640829	0.0212764	0.0246027	0.505173	1.28865	0.9671883	1.032812	0.129294	0.368734	0.732525	1.36514	2.71198	7.73434	1.47916	1.06785	0.228677	0.0760626	0.0376375	0.0214296	0.0252348	0.0320653	0.0687139	0.0417264	0.00967688	0.028545	0.0173523	0.0295245	0.0457378	0.0145673	0.0163985	0.0024983	0.0275268	0.00943415	0.039848	0.012759	0.00682768	0.0111528	0.00666259	0.00267261	0.00512144	0.0140545	0.00490496	0.00155447	0.00421359	0.0116758	0.0417438	0.0146579	0.00407246	0.00826552	0.0160671	0.0208854	0.00785432	0.057993	0.0127436	0.0040407	0.00180439	0.0042261	0.012037	0.0211483	0.00791851	0.0118005	0.00197323	0.0271772	0.0734668	0.00033812	0.011226	0.0129811	0.516406	0.483594	1.895271
3708	-2407.9	-2477.536	69.63565	0.086689	0.0679818	0.0330887	0.0680532	0.0724664	0.0933025	0.055548	0.0174786	0.0781426	0.0402608	0.0559783	0.127476	0.0234413	0.0218273	0.011929	0.0167989	0.024298	0.0719743	0.0321444	0.0122468	0.0257756	0.00783875	0.0051502	0.0630082	0.0253856	0.0118168	0.0064593	0.0234622	0.0464268	0.0291328	0.0255155	0.00233489	0.0149294	0.0126659	0.00687568	0.0185472	0.107169	0.0108201	0.00729346	0.00674148	0.00763327	0.00434151	0.0448819	0.00615575	0.014007	0.00750154	0.064679	0.195186	0.00205011	0.0178733	0.0262655	0.519533	1.28027	0.7621081	1.237892	0.138849	0.381783	0.740516	1.35041	2.61929	7.20205	1.427602	1.6243	0.2367162	0.0466308	0.036568	0.0177987	0.0366065	0.0389803	0.0501883	0.0298798	0.0094019	0.0420336	0.0216567	0.0301112	0.0685707	0.0126093	0.0117411	0.00641673	0.00903628	0.0130701	0.0387156	0.0172908	0.00658767	0.0138649	0.00421654	0.00277034	0.0338927	0.0136551	0.00635635	0.00347452	0.0126205	0.0249734	0.0156708	0.013725	0.00125596	0.00803065	0.00681311	0.00369849	0.00997673	0.0576474	0.00582024	0.00392322	0.00362631	0.00410601	0.00233534	0.0241424	0.00331123	0.0075345	0.00403515	0.0347914	0.104992	0.00110277	0.00961421	0.0141285	0.618946	0.381054	1.85905
3744	-2421.061	-2490.387	69.32566	0.198904	0.0651967	0.0417265	0.0652445	0.0913836	0.0769222	0.0466848	0.0484379	0.0735015	0.0447289	0.0847775	0.171245	0.0234679	0.0366355	0.00500373	0.0327857	0.0289267	0.0769911	0.0480565	0.0394687	0.0298953	0.0179152	0.0120706	0.0633026	0.0309151	0.0225671	0.0105494	0.0278464	0.0914325	0.0725984	0.021173	0.00223916	0.0291467	0.00911831	0.00740469	0.0318088	0.115697	0.0259548	0.0260645	0.0122526	0.00962592	0.00934323	0.0267671	0.0494386	0.0240603	0.00564654	0.0452984	0.231105	0.00148864	0.0133877	0.0296235	0.484576	1.30066	0.8442405	1.155759	0.205615	0.462354	0.786101	1.2721	2.16285	4.86347	1.143716	1.368993	0.2173271	0.0826761	0.0270995	0.0173439	0.0271194	0.0379843	0.0319733	0.0194049	0.0201336	0.0305515	0.0185919	0.0352384	0.0711794	0.00975461	0.0152278	0.00207984	0.0136276	0.0120236	0.0320019	0.019975	0.0164055	0.0124262	0.0074466	0.00501721	0.0263122	0.0128501	0.00938019	0.00438492	0.0115746	0.0380046	0.0301761	0.0088007	0.000930723	0.0121151	0.00379009	0.00307781	0.0132216	0.0480903	0.0107883	0.0108339	0.00509288	0.00400109	0.00388358	0.0111259	0.0205495	0.0100008	0.00234703	0.0188286	0.0960607	0.000618765	0.00556471	0.0123132	0.57788	0.42212	2.405827
3780	-2415.883	-2483.959	68.0751	0.174222	0.104656	0.0540101	0.0910139	0.131547	0.109543	0.156184	0.0215297	0.0941517	0.0552932	0.0781473	0.174254	0.0365985	0.0386473	0.0135264	0.0691236	0.0133164	0.158908	0.0771156	0.0264121	0.0569938	0.0284965	0.0165156	0.0314392	0.0235478	0.0325418	0.0236841	0.0132484	0.0948733	0.103296	0.025347	0.000211919	0.0319738	0.0557474	0.00359493	0.0229798	0.220355	0.0418781	0.0268887	0.0299251	0.00409116	0.15538	0.0467933	0.0316791	0.0403732	0.00609547	0.0459353	0.297624	0.00778899	0.0294123	0.0463388	0.45167	1.31986	0.9119386	1.088061	0.199679	0.455796	0.782605	1.27778	2.19396	5.00803	1.164894	1.19313	0.1996229	0.0532261	0.0319732	0.0165004	0.0278053	0.0401886	0.0334661	0.0477153	0.00657746	0.028764	0.0168925	0.0238745	0.0532356	0.0111811	0.011807	0.0041324	0.0211177	0.00406826	0.0485474	0.0235593	0.00806907	0.017412	0.00870588	0.00504562	0.00960487	0.00719402	0.00994173	0.00723564	0.00404748	0.0289844	0.0315576	0.00774368	6.47428e-05	0.00976821	0.0170312	0.00109827	0.00702047	0.06732	0.012794	0.00821467	0.00914232	0.00124988	0.0474696	0.0142957	0.00967818	0.0123343	0.00186221	0.0140335	0.0909262	0.00237959	0.00898565	0.0141568	0.544031	0.455969	3.273251
3816	-2406.288	-2476.099	69.81076	0.0940248	0.0777652	0.0307967	0.022269	0.0733125	0.0591014	0.0901551	0.00432803	0.0549279	0.0327625	0.0696878	0.108463	0.0317888	0.0191187	0.00669881	0.0298938	0.0139863	0.0723993	0.0205072	0.0274231	0.025671	0.00799957	0.0031021	0.00964084	0.0199331	0.0149141	0.00161824	0.0133282	0.029748	0.0359464	0.00940454	9.83124e-05	0.00540716	0.0224606	0.00844189	0.0191748	0.176504	0.0219241	0.00972884	0.00809515	0.000502376	0.0385485	0.0430274	0.00714838	0.00836742	0.00687927	0.0275624	0.171615	0.00485871	0.0122608	0.0133473	0.423778	1.33613	0.66482	1.33518	0.151605	0.398503	0.750485	1.33247	2.50939	6.5961	1.364054	2.008333	0.1850146	0.0547717	0.0453	0.0179398	0.0129722	0.0427063	0.0344279	0.0525175	0.00252118	0.0319968	0.0190849	0.0405948	0.0631822	0.0185177	0.0111371	0.00390221	0.0174139	0.00814733	0.0421743	0.0119459	0.0159746	0.014954	0.00465994	0.00180704	0.00561602	0.0116115	0.00868782	0.000942662	0.00776402	0.0173289	0.0209397	0.00547837	5.72693e-05	0.0031498	0.0130838	0.0049176	0.0111698	0.102818	0.0127713	0.00566728	0.00471562	0.000292646	0.0224554	0.0250645	0.0041641	0.00487422	0.00400734	0.0160557	0.0999696	0.00283031	0.00714222	0.00777512	0.66759	0.33241	1.716668
3852	-2409.883	-2479.721	69.83791	0.138887	0.100596	0.0320441	0.0310274	0.0553249	0.109331	0.0441709	0.0122533	0.0548363	0.046473	0.0673174	0.100782	0.0337611	0.0419075	0.00724513	0.0190235	0.0161758	0.0707171	0.0379521	0.0350952	0.0048525	0.00997697	0.0123866	0.0060805	0.0230536	0.0126085	0.000592921	0.0389581	0.0482222	0.0474081	0.00654302	0.00705404	0.00424971	0.0230735	0.0195602	0.0148314	0.139821	0.0177195	0.00793766	0.00428851	0.000167046	0.0707674	0.0497632	0.0135257	0.0198824	0.00815952	0.0318772	0.170151	0.00579978	0.0146877	0.0352943	0.464051	1.31264	0.8857587	1.114241	0.126713	0.365127	0.730282	1.36933	2.73877	7.89183	1.493736	1.257951	0.2062232	0.0721787	0.0522789	0.0166531	0.0161247	0.0287519	0.0568185	0.0229553	0.00636794	0.028498	0.0241516	0.0349843	0.0523758	0.0175454	0.021779	0.00376523	0.00988639	0.00840643	0.0367511	0.0197234	0.0182387	0.0025218	0.00518495	0.00643722	0.00315999	0.0119808	0.00655256	0.000308136	0.0202462	0.0250607	0.0246376	0.00340036	0.00366593	0.00220854	0.0119911	0.0101653	0.00770778	0.072664	0.00920869	0.00412514	0.0022287	8.68126e-05	0.0367773	0.0258616	0.0070292	0.0103327	0.00424044	0.0165663	0.0884263	0.0030141	0.0076331	0.0183422	0.557121	0.442879	1.924216
3888	-2409.679	-2479.248	69.56869	0.0842743	0.115139	0.0366766	0.0570558	0.0558986	0.0966844	0.0547131	0.0134832	0.0775138	0.0521927	0.055016	0.10922	0.0515526	0.020144	0.00483559	0.0353597	0.0261416	0.0558651	0.04339	0.0244285	0.0253215	0.0122444	0.0123549	0.0258736	0.0161249	0.00512914	0.00268516	0.0306407	0.03812	0.0542617	0.0172426	0.00600512	0.00863014	0.0122033	0.022388	0.0167644	0.19296	0.0244343	0.00792906	0.0207327	0.000983145	0.0809979	0.0497538	0.0215164	0.0298248	0.0118017	0.0149928	0.166952	0.0075925	0.0051844	0.00844834	0.371463	1.36665	0.704579	1.295421	0.154229	0.401852	0.752447	1.329	2.48848	6.48386	1.351644	1.838574	0.1585538	0.0417266	0.0570084	0.0181596	0.02825	0.027677	0.0478712	0.02709	0.00667592	0.0383793	0.0258421	0.02724	0.0540782	0.0255252	0.00997386	0.00239424	0.0175076	0.0129434	0.0276604	0.0214836	0.0120952	0.0125374	0.00606256	0.00611727	0.0128108	0.00798388	0.00253958	0.0013295	0.0151711	0.0188743	0.0268665	0.00853727	0.00297331	0.00427302	0.00604218	0.0110849	0.00830053	0.0955401	0.0120981	0.0039259	0.0102654	0.000486783	0.0401043	0.0246345	0.0106534	0.0147671	0.00584334	0.00742336	0.0826629	0.00375926	0.00256694	0.00418301	0.64771	0.35229	2.019679
3924	-2404.614	-2474.473	69.85831	0.101677	0.0350536	0.0334019	0.0504499	0.0427389	0.0659392	0.0419232	0.0104984	0.0504474	0.0291839	0.051027	0.0769877	0.0137393	0.0192731	0.0028808	0.0215329	0.0105918	0.0362616	0.0253521	0.018872	0.0112295	0.00593552	0.00615522	0.00464875	0.0157499	0.0127944	0.00316873	0.0215698	0.0543584	0.0319728	0.0126519	0.00551007	0.00725956	0.00225989	0.00754226	0.0249	0.146561	0.0148448	0.00198707	0.00771943	0.00206218	0.0292975	0.0391636	0.0164106	0.0215933	0.010523	0.0316213	0.151382	0.00159381	0.00433244	0.0119865	0.618377	1.22261	0.7447039	1.255296	0.112906	0.345149	0.717574	1.39358	2.8973	8.85695	1.57716	1.685631	0.2950403	0.0698037	0.0240651	0.0229311	0.034635	0.0293412	0.0452687	0.0287812	0.00720741	0.0346333	0.0200354	0.0350311	0.0528538	0.00943233	0.0132314	0.00197773	0.0147828	0.0072715	0.0248944	0.0174048	0.0129561	0.0077093	0.00407486	0.0042257	0.00319147	0.0108127	0.00878361	0.0021754	0.0148082	0.0373182	0.02195	0.00868582	0.00378278	0.00498385	0.00155146	0.00517793	0.0170944	0.100618	0.0101913	0.00136417	0.00529956	0.00141573	0.0201134	0.0268867	0.0112663	0.0148243	0.00722424	0.0217087	0.103927	0.00109419	0.00297432	0.00822901	0.627648	0.372352	1.456617
