Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
3636	-2409.108	-2477.234	68.12534	0.181782	0.0955679	0.0614724	0.0608881	0.162743	0.181987	0.0491829	0.0155924	0.127229	0.0839559	0.0854666	0.235153	0.0557174	0.0320155	0.0132091	0.0272371	0.0207922	0.125677	0.0401781	0.0220949	0.0273769	0.00369706	0.0140865	0.065573	0.0435253	0.0323629	0.00152439	0.123266	0.019628	0.0190926	0.0522762	0.0569438	0.00259018	0.0415706	0.046399	0.0266543	0.0333735	0.0769597	0.0490337	0.0633354	0.0289695	0.0384212	0.019442	0.0117231	0.0133214	0.0241145	0.00176505	0.202193	0.0154177	0.00283155	0.246138	0.48343	1.30133	0.7863178	1.213682	0.215216	0.47276	0.791578	1.2633	2.11524	4.6465	1.110717	1.543501	0.2167017	0.0589905	0.0310129	0.0199485	0.0197589	0.0528123	0.059057	0.0159605	0.00505992	0.0412873	0.0272447	0.027735	0.0763101	0.018081	0.0103894	0.00428651	0.00883877	0.00674731	0.0407838	0.0130383	0.00717007	0.00888415	0.00119974	0.00457125	0.0212793	0.0141245	0.0105022	0.000494685	0.0400012	0.00636953	0.0061958	0.0169643	0.018479	0.000840544	0.0134902	0.015057	0.00864965	0.0108301	0.0249744	0.015912	0.0205531	0.00940094	0.0124682	0.00630916	0.00380428	0.00432297	0.00782544	0.000572782	0.065614	0.00500323	0.000918873	0.0798749	0.606841	0.393159	3.081548
3672	-2410.286	-2478.893	68.60743	0.119952	0.149793	0.031626	0.0872554	0.127585	0.160557	0.0892606	0.0322262	0.0666928	0.0333948	0.0597169	0.108644	0.0461014	0.0287015	0.00544317	0.045455	0.00966936	0.107098	0.0334238	0.0279706	0.0168234	0.0108744	0.00733193	0.00667734	0.0146781	0.0067213	0.0124076	0.00364076	0.0512613	0.0267341	0.266231	0.0183707	0.00202298	0.0296415	0.00566343	0.0710719	0.035388	0.0158389	0.0428979	0.0159122	0.0372953	0.0217366	0.00547477	0.0660557	0.0110769	0.289612	0.0168691	0.0275723	0.0883096	0.0470705	0.0326959	0.393803	1.35362	0.7925302	1.20747	0.132963	0.373802	0.735651	1.35934	2.67521	7.52088	1.458924	1.523563	0.1697071	0.0448497	0.0560072	0.0118249	0.0326246	0.0477039	0.060032	0.0333744	0.0120493	0.0249363	0.0124863	0.0223281	0.040622	0.0172373	0.0107314	0.00203519	0.0169956	0.00361536	0.0400439	0.0124971	0.0104582	0.00629024	0.00406594	0.0027414	0.00249665	0.00548813	0.00251308	0.00463918	0.00136128	0.0191665	0.00999582	0.0995433	0.00686878	0.000756389	0.0110829	0.00211755	0.0265737	0.0132315	0.00592215	0.0160395	0.00594953	0.0139446	0.00812729	0.00204701	0.0246981	0.00414162	0.108285	0.00630735	0.0103092	0.0330188	0.0175996	0.0122249	0.603735	0.396265	2.674523
3708	-2413.686	-2483.02	69.33394	0.138367	0.0600814	0.0170763	0.108527	0.0645495	0.145797	0.0797424	0.0320308	0.0803356	0.0337847	0.0476498	0.0958014	0.0387711	0.0219269	0.00724667	0.0281971	0.0264197	0.0747451	0.0331202	0.0360987	0.0628777	0.0109746	0.0124553	0.0252376	0.0247439	0.00571776	0.0082317	0.0008978	0.0720631	0.00192012	0.187533	0.00258856	0.0179254	0.0162213	0.000372758	0.109586	0.0299959	0.0171019	0.0362001	0.0046353	0.0367175	0.0268797	0.00769226	0.0271565	0.00407303	0.285126	0.0230157	0.0123906	0.0909771	0.071853	0.0346503	0.375062	1.36455	0.8220589	1.177941	0.18727	0.441754	0.775002	1.29032	2.2637	5.33989	1.211289	1.432916	0.1603359	0.0567525	0.0246429	0.00700399	0.0445133	0.0264756	0.0597999	0.0327071	0.0131377	0.0329504	0.0138571	0.019544	0.0392938	0.0159023	0.0089935	0.00297229	0.0115653	0.0108363	0.0306574	0.0135845	0.0148062	0.0257899	0.00450131	0.00510866	0.0103514	0.0101489	0.00234519	0.0033763	0.000368241	0.0295573	0.000787553	0.0769184	0.00106172	0.00735225	0.00665332	0.00015289	0.0449476	0.0123031	0.00701448	0.0148478	0.00190121	0.01506	0.011025	0.00315505	0.0111385	0.00167059	0.116947	0.0094401	0.0050821	0.0373151	0.0294712	0.0142121	0.588971	0.411029	2.438079
3744	-2434.389	-2504.816	70.42723	0.0520024	0.0589	0.0486129	0.0319682	0.0498871	0.0918208	0.0178462	0.0252701	0.0274384	0.0172382	0.0299677	0.0604648	0.0215129	0.0113171	0.00924441	0.0168538	0.016666	0.0812435	0.0502021	0.00712464	0.020335	0.0147586	0.00936981	0.0330197	0.00264708	0.00825419	0.00316174	0.024933	0.0262151	0.00636673	0.0013025	0.0134322	0.00172901	0.0251885	0.00254664	0.0110668	0.00414963	0.0271879	0.0480792	0.0123793	0.0110603	0.0183213	0.00871484	9.69716e-05	0.0127038	0.0128553	0.00637182	0.0908982	0.00748031	0.000694118	0.106892	0.646564	1.20617	0.8788357	1.121164	0.130054	0.369791	0.73318	1.36392	2.70423	7.68908	1.474917	1.275738	0.3126941	0.0400698	0.0453847	0.0374581	0.0246327	0.03844	0.0707515	0.0137512	0.0194716	0.0211424	0.0132827	0.0230913	0.0465905	0.0165765	0.00872027	0.00712318	0.0129865	0.0128418	0.0626013	0.0386827	0.00548981	0.0156689	0.0113721	0.0072198	0.025443	0.00203968	0.00636018	0.00243624	0.0192118	0.0201998	0.00490581	0.00100362	0.0103501	0.00133227	0.0194087	0.00196229	0.00852743	0.00319745	0.0209493	0.0370469	0.00953872	0.00852238	0.0141173	0.00671512	7.47204e-05	0.00978877	0.0099055	0.00490973	0.0700406	0.00576387	0.000534845	0.0823646	0.560582	0.439418	1.297793
3780	-2423.189	-2493.194	70.00475	0.0558265	0.0846759	0.0555213	0.080102	0.0382223	0.0503661	0.100332	0.014708	0.0694281	0.0163688	0.0487512	0.102603	0.0257099	0.0261323	0.00726451	0.0227836	0.0118137	0.0782439	0.0571248	0.00709872	0.00670963	0.0150892	0.012137	0.0254666	0.0195224	0.00363855	0.00407477	0.0571659	0.0208947	0.00727152	0.000156094	0.0304078	0.00405355	0.0385426	0.0140321	0.00743934	0.00955719	0.021563	0.0426485	0.0295529	0.00194274	0.0184363	0.0110982	0.000580407	0.0418344	0.0167449	0.00727733	0.130375	0.00586095	0.00468622	0.108702	0.617165	1.22332	0.8568178	1.143182	0.144423	0.389181	0.744963	1.34235	2.5695	6.92413	1.399147	1.334219	0.2942919	0.0334183	0.0506878	0.0332356	0.0479498	0.0228802	0.0301496	0.0600598	0.00880434	0.0415604	0.00979849	0.029183	0.0614189	0.0153902	0.0156431	0.00434861	0.0136385	0.00707177	0.0468376	0.0341954	0.00424936	0.00401645	0.00903252	0.0072653	0.0152446	0.0116863	0.00217807	0.0024392	0.0342201	0.0125078	0.0043528	9.34395e-05	0.0182024	0.00242649	0.023072	0.00839975	0.00445326	0.00572103	0.0129078	0.0255298	0.0176907	0.00116294	0.0110362	0.00664352	0.000347437	0.0250425	0.0100236	0.00435628	0.0780435	0.00350842	0.00280522	0.0650701	0.571591	0.428409	1.670537
3816	-2404.129	-2473.9	69.77148	0.197863	0.0809786	0.0364352	0.0713881	0.0913112	0.156183	0.0458695	0.0142136	0.0589728	0.0443343	0.098309	0.1773	0.0218707	0.0157161	0.0168317	0.0188196	0.0194684	0.0677571	0.0573278	0.0271404	0.0158159	0.0481319	0.00959336	0.0513559	0.0254636	0.003823	0.00498706	0.0109034	0.0620999	0.00142719	0.138474	0.0254256	0.00585095	0.021675	0.000181358	0.086288	0.0104413	0.0106576	0.0290236	0.0149579	0.0167007	0.0229134	0.050813	0.0057536	0.0043312	0.207222	0.00472471	0.0329347	0.0363603	0.055069	0.0254064	0.484562	1.30067	1.048756	0.9512443	0.190732	0.445719	0.777166	1.28673	2.24357	5.24295	1.198042	0.9070218	0.2173191	0.0839509	0.0343582	0.015459	0.030289	0.0387422	0.0662664	0.0194618	0.00603063	0.0250214	0.0188105	0.0417112	0.0752259	0.00927945	0.00666812	0.00714148	0.00798491	0.00826019	0.0287485	0.0243234	0.0115153	0.00671046	0.0204218	0.00407034	0.0217896	0.0108039	0.00162205	0.00211594	0.00462617	0.0263482	0.000605538	0.0587526	0.0107877	0.00248248	0.00919642	7.6948e-05	0.0366109	0.00443011	0.00452188	0.0123143	0.00634642	0.00708589	0.00972184	0.0215593	0.00244118	0.00183767	0.0879215	0.00200463	0.0139738	0.0154272	0.023365	0.0107796	0.475622	0.524378	2.356895
3852	-2415.553	-2485.55	69.99701	0.088442	0.100188	0.0316737	0.0305005	0.0657782	0.0668194	0.0614325	0.00441835	0.0501031	0.0332014	0.0617589	0.12695	0.0134725	0.0230646	0.0173472	0.0184942	0.00541106	0.0959534	0.0276997	0.0341168	0.0220958	0.00793496	0.0146925	0.00681621	0.0180089	0.0119913	0.00986827	0.0277462	0.027304	0.0149917	0.00234394	0.00194312	0.0056774	0.0139331	0.0158041	0.0128654	0.0262525	0.0242238	0.0329358	0.0194277	0.00560398	0.023849	0.00522652	0.00734691	0.0392012	0.0166392	0.00676857	0.160509	0.00331967	0.00323827	0.216342	0.46769	1.31051	0.8751335	1.124867	0.118398	0.353238	0.722779	1.38355	2.83095	8.44611	1.542816	1.285366	0.2081772	0.0502019	0.056869	0.0179788	0.0173129	0.0373374	0.0379284	0.0348706	0.00250797	0.0284398	0.0188459	0.0350559	0.0720601	0.00764733	0.013092	0.00984673	0.0104978	0.00307145	0.0544655	0.0157231	0.0193655	0.0125421	0.00450408	0.00833981	0.00386905	0.0102223	0.00680659	0.00560148	0.0157494	0.0154984	0.00850965	0.00133048	0.00110296	0.00322264	0.00790876	0.00897082	0.00730275	0.0149016	0.01375	0.0186952	0.0110277	0.00318096	0.0135373	0.0029667	0.00417029	0.0222516	0.00944483	0.00384201	0.0911089	0.00188433	0.00183812	0.122801	0.562433	0.437567	1.761726
3888	-2427.045	-2495.455	68.41015	0.117617	0.129088	0.0322676	0.106762	0.108031	0.0948208	0.0861395	0.0149665	0.085197	0.0775707	0.0874529	0.221647	0.0256668	0.0314985	0.0129506	0.032758	0.00618178	0.0823251	0.0498888	0.0201991	0.0211089	0.0352958	0.0428154	0.0187413	0.018096	0.0139571	0.0134468	0.00086974	0.106927	0.00800283	0.185388	0.0206251	0.00301173	0.0305337	0.0254703	0.0109484	0.00404023	0.0120801	0.0473595	0.00353868	0.0273007	0.0443692	0.0184067	0.0200377	0.0137353	0.33503	0.0123006	0.0422605	0.0465222	0.0401996	0.0112745	0.27105	1.42522	0.5400379	1.459962	0.183958	0.437926	0.772901	1.29383	2.28349	5.43603	1.224191	2.703444	0.1109391	0.0442714	0.0485893	0.0121456	0.0401855	0.0406633	0.0356909	0.0324232	0.00563344	0.0320685	0.0291979	0.0329176	0.0834287	0.00966109	0.0118562	0.00487465	0.0123302	0.00232684	0.0309875	0.0187783	0.00760301	0.00794547	0.0132855	0.0161159	0.00705428	0.00681141	0.0052535	0.00506143	0.000327373	0.0402476	0.00301229	0.0697808	0.00776337	0.00113363	0.011493	0.00958711	0.00412103	0.00152076	0.00454699	0.0178263	0.00133197	0.0102761	0.0167007	0.00692835	0.00754228	0.00517002	0.126107	0.00463	0.015907	0.0175111	0.0151313	0.00424375	0.729981	0.270019	2.656722
3924	-2417.027	-2486.926	69.89904	0.140809	0.0736944	0.00843557	0.0445805	0.0711847	0.146655	0.0306926	0.00872306	0.0470543	0.03635	0.0545302	0.0879958	0.0240386	0.0209441	0.00146503	0.0111923	0.0104223	0.0309426	0.0312172	0.0396229	0.0272162	0.00878199	0.0116843	0.0386983	0.0318003	0.00736648	0.00303837	0.00316656	0.000669325	0.00537768	0.0156945	0.0186625	0.0152419	0.0102555	0.0142245	0.0222603	0.0379104	0.026862	0.144139	0.0181354	0.0149326	0.0344285	0.0976637	0.0269012	0.0178061	0.014614	0.018593	0.00495128	0.025654	0.0287175	0.00509017	0.478108	1.30444	0.7668964	1.233104	0.124113	0.361453	0.727982	1.37366	2.76661	8.05718	1.508729	1.607914	0.213806	0.084262	0.0440996	0.00504795	0.0266775	0.0425978	0.0877604	0.0183668	0.00521999	0.0281579	0.0217523	0.0326316	0.0526578	0.014385	0.0125332	0.000876692	0.00669758	0.00623685	0.0185164	0.0186808	0.0237108	0.0162865	0.00525525	0.00699201	0.0231575	0.0190297	0.00440819	0.0018182	0.00189491	0.000400532	0.00321807	0.00939178	0.0111679	0.00912094	0.00613702	0.00851213	0.0133208	0.0226861	0.0160746	0.0862546	0.0108525	0.00893586	0.0206024	0.0584432	0.016098	0.0106554	0.00874519	0.0111263	0.0029629	0.0153517	0.0171849	0.00304602	0.616552	0.383448	1.671088
3960	-2411.059	-2479.086	68.0271	0.229003	0.171048	0.0789921	0.108791	0.120315	0.189059	0.0774372	0.0318467	0.124256	0.0598672	0.0698244	0.154701	0.0484666	0.0249373	0.00351834	0.029214	0.0497244	0.0944428	0.0800599	0.0448594	0.0375928	0.0378489	0.0250137	0.112081	0.0241158	0.0135751	0.0253354	0.00184752	0.0503856	0.0244227	0.0262772	0.0131675	0.01686	0.0187989	0.0793001	0.0106247	0.0938456	0.0792979	0.390117	0.044204	0.0388903	0.053954	0.164557	0.0477424	0.0119	0.0413291	0.0045396	0.0179261	0.0242863	0.083633	0.0128507	0.479639	1.30354	0.9469785	1.053022	0.251563	0.510145	0.810599	1.23366	1.96023	3.97515	0.99788	1.11198	0.2146377	0.067025	0.0500625	0.0231195	0.031841	0.035214	0.055334	0.0226645	0.00932095	0.0363676	0.017522	0.0204363	0.0452781	0.0141853	0.00729869	0.00102975	0.00855039	0.0145534	0.0276417	0.0234321	0.0131295	0.0110027	0.0110777	0.00732105	0.0328041	0.00705825	0.00397318	0.0074152	0.000540734	0.0147469	0.00714806	0.00769086	0.00385387	0.00493463	0.0055021	0.0232097	0.00310966	0.0274669	0.023209	0.11418	0.0129377	0.0113825	0.0157913	0.0481628	0.0139733	0.0034829	0.0120963	0.00132866	0.00524664	0.00710814	0.0244778	0.00376116	0.526511	0.473489	3.416682
3996	-2405.708	-2474.358	68.6497	0.097889	0.0754884	0.0438864	0.0671986	0.133716	0.150326	0.0536846	0.0085961	0.0896558	0.0447723	0.0641417	0.103739	0.0406326	0.0387519	0.00462376	0.0726415	0.0255438	0.0774823	0.0506173	0.0285015	0.0319872	0.0318496	0.0152736	0.101908	0.0157071	0.0140727	0.00895438	0.00222406	0.0171978	0.0309923	0.00670004	0.011983	0.0184771	0.00489512	0.0469926	0.061189	0.066561	0.0793026	0.345984	0.0292186	0.0437045	0.0417106	0.127522	0.0301049	0.027908	0.0345604	0.00267675	0.00628442	0.0408581	0.09624	0.00561644	0.490305	1.29732	0.7811597	1.21884	0.179349	0.432541	0.769923	1.29883	2.31192	5.57571	1.242536	1.560296	0.220463	0.0366551	0.028267	0.0164335	0.0251629	0.0500708	0.0562903	0.0201025	0.00321886	0.0335721	0.0167652	0.0240182	0.0388458	0.0152151	0.0145109	0.00173139	0.027201	0.009565	0.0290137	0.0189539	0.0106725	0.0119778	0.0119263	0.00571929	0.03816	0.00588162	0.00526958	0.00335302	0.000832812	0.0064398	0.0116052	0.00250887	0.00448709	0.00691884	0.00183301	0.0175966	0.0229126	0.0249241	0.0296953	0.129555	0.0109411	0.0163654	0.0156188	0.0477513	0.011273	0.0104503	0.0129413	0.00100232	0.00235323	0.0152995	0.0360376	0.00210311	0.60942	0.39058	2.670544
4032	-2420.767	-2489.468	68.70146	0.162687	0.109988	0.0302715	0.0776587	0.100494	0.13971	0.0666761	0.0577792	0.12303	0.00864642	0.106371	0.140634	0.0504656	0.0393742	0.000790391	0.0306825	0.018985	0.0712364	0.0494672	0.0489518	0.0382757	0.0689412	0.0163307	0.149375	0.0106389	0.00664054	0.00648826	0.0309105	0.0678856	0.0557844	0.0100261	0.0248194	0.0239088	0.0200046	0.0268589	0.0759966	0.113863	0.10379	0.27511	0.0372338	0.044971	0.0747237	0.162436	0.0416185	0.0338357	0.0559072	0.00866045	0.00854465	0.0140795	0.0181773	0.0126051	0.573725	1.24866	1.134324	0.8656761	0.209022	0.466075	0.788069	1.26892	2.14558	4.7842	1.131833	0.7631648	0.2680258	0.0529521	0.0357994	0.00985291	0.0252767	0.0327093	0.0454736	0.0217021	0.0188063	0.0400443	0.00281428	0.0346222	0.0457741	0.0164258	0.0128157	0.00025726	0.00998671	0.00617933	0.0231864	0.0161008	0.0159331	0.0124582	0.0224393	0.0053154	0.0486194	0.00346279	0.00216139	0.00211183	0.0100609	0.0220957	0.018157	0.00326333	0.00807834	0.00778197	0.0065112	0.00874218	0.0247357	0.0370608	0.033782	0.0895441	0.012119	0.0146374	0.0243214	0.0528704	0.0135462	0.011013	0.0181969	0.00281885	0.00278116	0.00458268	0.00591643	0.00410278	0.432838	0.567162	3.072339
4068	-2412.808	-2483.718	70.9101	0.0965642	0.0482464	0.00917333	0.0345978	0.0217123	0.0602841	0.0359393	0.00618128	0.035536	0.0241947	0.0454251	0.0933728	0.0157725	0.0161994	8.27033e-05	0.0150049	0.00511272	0.0258584	0.0176993	0.0192814	0.0114039	0.01358	0.00588773	0.0201566	0.0170497	0.000909453	0.00379455	0.00651032	0.0214981	0.00517186	0.00269741	0.0163822	0.00269678	0.00468546	0.0147657	0.033496	0.0346705	0.016338	0.110948	0.011891	0.0130301	0.0230899	0.0688249	0.0194725	0.0175244	0.0201563	0.00883723	0.000889754	0.0187021	0.00295716	0.00229013	0.526683	1.2761	1.068487	0.9315129	0.095379	0.31789	0.69939	1.42982	3.14574	10.4845	1.699137	0.8718055	0.2407583	0.0820743	0.0410068	0.00779683	0.0294062	0.0184543	0.0512382	0.0305464	0.00525375	0.0302037	0.0205642	0.0386088	0.0793618	0.0134057	0.0137686	7.02933e-05	0.0127534	0.00434553	0.0219782	0.0150434	0.0163881	0.00969268	0.0115423	0.00500425	0.017132	0.0144913	0.000772986	0.00322516	0.00553342	0.0182722	0.0043958	0.00229265	0.013924	0.00229212	0.00398239	0.01255	0.0284697	0.029468	0.0138864	0.0942999	0.0101067	0.0110748	0.0196251	0.0584974	0.0165505	0.0148948	0.0171317	0.00751117	0.000756243	0.0158958	0.00251343	0.00194649	0.465756	0.534244	1.176546
4104	-2416.885	-2486.377	69.49201	0.0791931	0.0570353	0.0217438	0.0664693	0.0560882	0.113045	0.0363781	0.0135173	0.0889365	0.0585544	0.0529804	0.1152	0.00997698	0.0295942	0.00128719	0.030217	0.00893675	0.0670007	0.0387854	0.024086	0.0182635	0.00794898	0.018403	0.0130897	0.0250397	0.0116728	0.00389423	0.0109552	0.0489008	0.0405066	0.00313964	0.0191632	0.0163264	0.0566741	0.057535	0.0217275	0.00214127	0.016867	0.0234981	0.130642	0.00315928	0.0117725	0.0375015	0.0167102	0.0120096	0.00841457	0.241545	0.0280454	0.0379766	0.0362045	0.0017549	0.495802	1.29412	0.7740344	1.225966	0.125461	0.363363	0.729179	1.3714	2.75207	7.9706	1.500917	1.583864	0.223487	0.0406013	0.0292412	0.0111478	0.0340779	0.0287557	0.0579568	0.0186506	0.00693012	0.0455966	0.0300201	0.0271623	0.0590616	0.00511507	0.0151725	0.000659927	0.0154919	0.00458175	0.0343503	0.0198848	0.0123486	0.00936343	0.00407533	0.00943496	0.00671091	0.0128375	0.0059845	0.00199652	0.00561657	0.0250708	0.0207672	0.00160965	0.00982473	0.00837033	0.029056	0.0294974	0.0111394	0.0010978	0.00864747	0.0120472	0.0669786	0.00161972	0.00603558	0.0192265	0.0085671	0.00615715	0.00431404	0.123837	0.0143785	0.0194701	0.0185616	0.000899712	0.612983	0.387017	1.950509
4140	-2405.006	-2474.46	69.45384	0.129953	0.0710607	0.0383323	0.0801681	0.103752	0.1295	0.0647551	0.0184655	0.0495073	0.0267198	0.0717331	0.135264	0.0284267	0.0352353	0.00558737	0.0197894	0.0271532	0.0457475	0.0397566	0.022649	0.032701	0.0175017	0.0122466	0.0765697	0.0138014	0.0110328	0.00106718	0.000904655	0.0686893	0.0383222	0.0272274	0.0140601	0.0132282	0.00161134	0.0601446	0.0264616	0.0151365	0.0763905	0.22721	0.00680287	0.0273374	0.0625161	0.168013	0.0302001	0.0307136	0.0101933	0.00663018	0.0111643	0.0243771	0.0295176	0.0108275	0.5435	1.26629	0.9463924	1.053608	0.162059	0.411677	0.758139	1.31902	2.42909	6.17057	1.315835	1.113288	0.2503702	0.056596	0.0309477	0.0166941	0.0349141	0.0451851	0.0563984	0.0282015	0.00804193	0.021561	0.0116368	0.0312405	0.0589088	0.0123801	0.0153454	0.00243336	0.00861851	0.0118255	0.0199235	0.0173144	0.00986388	0.0142416	0.00762216	0.00533351	0.0333469	0.00601067	0.00480488	0.000464767	0.000393987	0.0299149	0.0166897	0.0118578	0.0061233	0.00576103	0.000701755	0.0261936	0.0115243	0.00659211	0.0332689	0.0989522	0.00296272	0.0119057	0.0272264	0.0731716	0.0131525	0.0133761	0.00443929	0.00288751	0.00486219	0.0106165	0.0128552	0.00471551	0.526804	0.473196	2.296155
4176	-2410.605	-2479.854	69.24848	0.116801	0.0939669	0.0256165	0.0518639	0.151219	0.100517	0.0503349	0.0254078	0.0395325	0.0360184	0.0743958	0.134825	0.0359409	0.0152724	0.00134991	0.0356755	0.0291189	0.0566138	0.0333788	0.0252287	0.0494162	0.0220807	0.0110072	0.037832	0.00643993	0.0191083	0.00760116	0.00157484	0.0128691	0.0801086	0.0104538	0.070535	0.0114831	0.00233877	0.0168258	0.0192634	0.00329674	0.0702031	0.227662	0.0156109	0.0230598	0.0617213	0.136544	0.0196325	0.0148077	0.0212118	0.00728567	0.0049777	0.0168647	0.0316069	0.00169043	0.441959	1.32552	0.8278501	1.17215	0.106	0.334687	0.710716	1.40703	2.98786	9.43395	1.622794	1.415896	0.194496	0.0538704	0.0433388	0.0118147	0.0239204	0.0697443	0.0463597	0.0232152	0.0117184	0.0182329	0.0166122	0.0343124	0.0621832	0.0165764	0.00704383	0.000622596	0.0164541	0.01343	0.0261111	0.0153948	0.0116359	0.0227914	0.0101839	0.00507666	0.0174487	0.00297019	0.00881303	0.00350576	0.000726337	0.00593541	0.0369472	0.00482143	0.0325317	0.00529618	0.00107867	0.00776031	0.00888455	0.0015205	0.0323787	0.105001	0.00719997	0.0106355	0.0284667	0.062976	0.0090548	0.00682953	0.00978316	0.00336026	0.00229578	0.00777822	0.0145776	0.00077965	0.586075	0.413925	2.168191
4212	-2407.977	-2476.397	68.41945	0.204962	0.152583	0.066553	0.0781689	0.131615	0.227501	0.110109	0.0573901	0.0976629	0.0356624	0.111959	0.207596	0.0403406	0.0226353	0.00575814	0.0434635	0.0114719	0.0682317	0.071378	0.0433561	0.0516801	0.0559931	0.0111704	0.0470581	0.011631	0.00999558	0.00984865	0.0192222	0.0489487	0.0429965	0.00407532	0.0134474	0.0537924	0.00622481	0.0595599	0.015486	0.00604595	0.0179163	0.0418793	0.116062	0.0466074	0.0258432	0.0229458	0.0393203	0.00497108	0.0022726	0.329809	0.0296816	0.0441351	0.0361735	0.0128995	0.491178	1.29681	0.8889039	1.111096	0.210828	0.468034	0.789101	1.26726	2.13659	4.74321	1.125611	1.249962	0.220942	0.0677316	0.0504223	0.0219931	0.0258316	0.0434935	0.0751799	0.0363865	0.0189651	0.0322736	0.011785	0.036998	0.0686022	0.0133309	0.00748005	0.00190283	0.0143629	0.003791	0.0225478	0.0235875	0.0143274	0.0170782	0.0185034	0.00369138	0.0155508	0.00384355	0.00330313	0.00325458	0.00635215	0.0161755	0.0142086	0.00134673	0.00444381	0.0177762	0.00205705	0.0196821	0.00511749	0.00199794	0.00592059	0.0138394	0.0383538	0.0154019	0.00854013	0.00758266	0.0129937	0.00164274	0.000751001	0.108989	0.00980855	0.0145848	0.0119539	0.00426277	0.555548	0.444452	3.026092
4248	-2403.516	-2472.19	68.67425	0.161813	0.144184	0.0785723	0.0697564	0.0602604	0.138775	0.0650991	0.0228605	0.0853923	0.0312446	0.0647166	0.188003	0.0312083	0.0419707	0.00523088	0.0439969	0.019732	0.0761798	0.052303	0.0364419	0.0360087	0.0446768	0.019524	0.0092732	0.0188787	0.0163361	0.0230813	0.0182108	0.0586634	0.0389384	0.00152602	0.011283	0.0259504	0.0610038	0.0680629	0.020552	0.0041571	0.0182179	0.0619563	0.225779	0.019389	0.0354305	0.0279592	0.0328549	0.00708392	0.0167315	0.346932	0.0351959	0.0509494	0.104923	0.00812515	0.468103	1.31027	0.8624322	1.137568	0.223498	0.481548	0.79614	1.25606	2.07664	4.47431	1.083411	1.319023	0.2083994	0.05608	0.0499704	0.027231	0.0241757	0.0208846	0.0480957	0.0225616	0.00792284	0.0295946	0.0108285	0.022429	0.0651569	0.010816	0.0145459	0.00181288	0.0152481	0.00683859	0.0264018	0.0181268	0.0126298	0.0124797	0.0154838	0.00676649	0.00321384	0.00654284	0.00566165	0.00799936	0.00631136	0.0203311	0.013495	0.000528879	0.00391039	0.0089937	0.0211423	0.0235888	0.00712277	0.00144074	0.00631383	0.0214724	0.0782489	0.00671969	0.0122793	0.0096899	0.0113866	0.00245509	0.00579868	0.120237	0.0121979	0.0176577	0.0363634	0.00281596	0.568784	0.431216	2.885395
