Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-2423.276	-2493.179	69.90274	1.777868	1.649687	0.3025152	1.268217
6	-2420.603	-2490.723	70.12036	1.837659	1.945462	0.1780056	1.157824
12	-2409.546	-2479.146	69.60064	1.405693	1.536553	0.2961875	1.837894
18	-2408.867	-2477.617	68.74961	1.298667	1.428642	0.2342752	2.610522
24	-2407.891	-2476.306	68.41488	1.320619	1.336032	0.2318377	2.850411
30	-2409.143	-2477.557	68.41437	1.281917	1.385564	0.2318377	2.850411
36	-2415.56	-2484.856	69.29557	1.168397	1.004405	0.242031	2.568172
42	-2412.165	-2480.75	68.58489	1.052451	1.444927	0.2388162	2.84703
48	-2407.588	-2475.829	68.2409	1.081154	1.530591	0.2037799	3.058136
54	-2409.469	-2479.099	69.63005	1.136302	0.9652891	0.2161968	2.448538
60	-2409.159	-2479.066	69.90708	1.287516	1.133797	0.3587008	1.837188
66	-2407.331	-2477.286	69.95458	1.389823	1.359156	0.1986931	1.874687
72	-2420.71	-2489.099	68.38837	1.129893	1.608732	0.1983879	2.916684
78	-2416.542	-2485.748	69.20584	1.33156	1.394844	0.2418522	2.306945
84	-2418.131	-2488.481	70.35051	1.480124	1.425739	0.1677937	1.563513
90	-2417.841	-2486.732	68.89144	1.132585	1.109732	0.2903649	2.702227
96	-2424.542	-2492.995	68.45285	0.9756881	1.109732	0.2065762	3.193916
102	-2421.42	-2489.507	68.08628	1.267965	1.090531	0.2394435	3.193916
108	-2412.439	-2480.644	68.2047	1.334676	1.346147	0.1506082	3.113856
114	-2422.953	-2492.904	69.95115	1.48795	1.32398	0.2147702	1.796568
120	-2411.541	-2479.855	68.31441	1.206602	1.815378	0.2157028	2.801239
126	-2409.635	-2477.532	67.89669	1.092658	1.138826	0.2140259	3.42419
132	-2408.843	-2475.798	66.95542	1.027383	1.161614	0.2562077	3.928619
138	-2402.812	-2471.53	68.7179	1.011963	1.13949	0.262821	2.905811
144	-2411.087	-2479.628	68.54016	1.020764	1.451535	0.3160275	2.775131
150	-2407.877	-2476.003	68.12633	1.226703	1.698272	0.1775378	3.018224
156	-2412.334	-2481.408	69.07334	1.267774	0.8671384	0.2600404	2.704113
162	-2405.641	-2474.882	69.24027	1.221007	1.620745	0.2211161	2.286195
168	-2402.601	-2471.776	69.17466	1.1666	1.65867	0.2169026	2.353734
174	-2404.148	-2472.562	68.41346	1.275218	1.504788	0.1628218	2.926673
180	-2402.244	-2470.97	68.72597	1.182913	1.438592	0.2268977	2.704193
186	-2402.032	-2471.304	69.27205	1.329349	1.269605	0.2323701	2.346687
192	-2408.089	-2478.114	70.02549	1.615756	1.283935	0.2297222	1.647593
